ligne_brute,fon,fr,raison
71256,xɛ́ nŭ,tomber en défaillance,trop_court
71257,gbeɖe kpɔn ă,jamais,trop_court
71261,adànwìwá,grondements,trop_court
71269,dàkáxomεwú,brutalité,trop_court
71269,dàkáxúxó,brutalité,trop_court
71269,lanjijɔ,brutalité,trop_court
71269,lanjujɔ,brutalité,trop_court
71271,tá atín,mettre de la poudre au front pour se protéger,trop_court
71272,a fɔn à,bonjour,trop_court
71273,agbidì,terre noire,trop_court
71274,E slɛ́ vì lɛ́,Il a mis les enfants les uns derrière les autres.,definition
71293,tɔxixo,explications gênées et maladroites,trop_court
71293,tɔxuxo,explications gênées et maladroites,trop_court
71300,Xwe nukun,Fermer l'œil.,trop_court
71303,dŏ… và,cacher un fruit pour le faire mûrir,trop_court
71308,sunnu ɖagbe,des garçons gentils,trop_court
71318,"É sá vodún xwé gbɔn toxo e ɖo axɔ́súɖuto tɔn mɛ lɛ́ɛ ɖokpó ɖokpó mɛ, bó nɔ́ dó zǎlínkpɔ́n zo nú vodún lɛ́ɛ. Nǔ énɛ́ e é wa ɔ́ sin xomɛ nú Mawu Mavɔmavɔ, Mawu tɔ́gbó tɔn lɛ́ɛ tɔn ɔ́.",28.25,artefact
71326,anyà,ragoût,trop_court
71326,kpinkpan,ragoût,trop_court
71328,vɛ̀ kpɔ́n,regarde,trop_court
71331,É ɖò kpíkpɔ́n wɛ̀,Il regarde.,trop_court
71333,ahwangbomɛ,attaque armée,trop_court
71336,Ado ɖo huhu mi wɛ̀,J’ai peur.,trop_court
71339,alasídídó,demande de renseignements,trop_court
71339,alasídúdó,demande de renseignements,trop_court
71340,Hwenuxóɖɔtɔ́,Passeur d’histoires,trop_court
71349,Han e nɔ dɔn mɛ é,Chanson entraînante,trop_court
71350,"Yexolámu ɖó nɔví súnnu gěgé; yě bǐ wɛ nyí axɔ́sú Jozafáti ví. Yě wɛ nyí Azalya, Yexiyɛ́li, Zekaliyahu, Azalyahu, Mikaɛli kpódó Cefátiyahu kpó.",21.2,artefact
71352,awé mitɔn,lɛ vos potes,trop_court
71357,Sú azɔ̌ ɔ.,Clôturer l’exercice.,trop_court
71359,Ko nukun εnε,24,artefact
71361,mɛnwíwi,une personne noire,trop_court
71367,Gbɛmɛ zawĕ,Il fait clair,trop_court
71368,cí myɔ̀,eteins la lumière,trop_court
71373,Wùtú cé lí,Mon corps porte en relief la trace de piqûres d’insectes.,definition
71374,gbò vε̆ mε,vouloir absolument,trop_court
71378,glĭn agbadé,écrasé à moitié le maïs,trop_court
71379,mɛnvóvo,une personne noire,trop_court
71381,etɔ́n wɛ̀,c'est à elle,trop_court
71383,ɖŏ ayì jĭ,penser à,trop_court
71385,finε à,là,trop_court
71391,Nǔ e è ɖó kúnnuɖewema na é.,Produit certifié.,trop_court
71394,adamagbotɔ́,incirconcis,trop_court
71394,atɔtɔnɔ̀,incirconcis,trop_court
71396,E kú,Il est mort.,trop_court
71401,Kɛnklɛ́n.,Je t'en prie.,trop_court
71408,un sixu ɖu nu a,puis,trop_court
71411,abɔta,épaule,trop_court
71419,etε wutu kɔ mɔ nɔ hu we ɖebu à,pourquoi n'as,trop_court
71425,mi ba bia alo vɛɛn,voulez,trop_court
71434,azìn,oeuf,trop_court
71439,mi ɖu nu,nous mangeons,trop_court
71441,kpo,bois,trop_court
71443,Vì tɔ́n sì,Sa bru.,trop_court
71449,agbayikún,graine maïs,trop_court
71454,mεkpínkplɔ́n,personne bien élevée,trop_court
71454,mεkplɔ́nkplɔ́n,personne bien élevée,trop_court
71478,"Ajagò, ajagwè",Bonbonne,trop_court
71492,gbìgbέ,mépris,trop_court
71492,wàngbìgbɛ́,mépris,trop_court
71501,xomɛ gblé è,il s'attrista,trop_court
71505,Blò ɖó zɛ̆nzɛ̆n ganjí,Ajuste bien.,trop_court
71508,fá,être calme,trop_court
71508,fá xomɛ̀,être calme,trop_court
71508,kú hŭn,être calme,trop_court
71508,xwè sɔ́,être calme,trop_court
71513,azɔ̀ wà gbé mì xwé à,est,trop_court
71518,hɔ̆n,éclairer,trop_court
71518,zàwé,éclairer,trop_court
71518,zàwĕ,éclairer,trop_court
71533,Sin sɔ,Dès hier,trop_court
71544,Jĭ wɛ́n,La pluie s’est arrêtée avant le temps.,trop_court
71548,Mεjitɔ mitɔn lε,Vos parents,trop_court
71553,gbà dεnɖὲn,se répandre en fines gouttelettes,trop_court
71557,akplɔkàn,bourses avec les testicules,trop_court
71557,akplɔkànkwín,bourses avec les testicules,trop_court
71557,akplεkàn,bourses avec les testicules,trop_court
71573,bo na do wa etɛ,pourquoi faire,trop_court
71574,e nyí nùɖé ă,de rien,trop_court
71578,jὲ aglăjà,devenir insupportable,trop_court
71580,Wema ɖaxo,Des livres épais,trop_court
71592,nu tɛ ɖe mɛ,quel intérêt,trop_court
71597,aklunɔzangbé,dimanche,trop_court
71600,Mi nú mà ɖó tó è,Ecoutons-le.,trop_court
71613,avajà,terasse,trop_court
71614,glŏ,non mûr,trop_court
71614,mazinmazin,non mûr,trop_court
71614,xɛ́lú,non mûr,trop_court
71614,gbodoklówĕ,non mûr,trop_court
71618,ayìhínhɔ́n,lever du jour,trop_court
71618,ayìhúnhɔ́n,lever du jour,trop_court
71619,Avɔ élɔ́ gɔ̀,Ce pagne est sale au point qu’on ne pourra plus redonner sa couleur primitive.,definition
71624,tέ ɖà,rabattre les cheveux,trop_court
71627,dăn ta,hocher la tête,trop_court
71627,hìnhún ta,hocher la tête,trop_court
71627,mì ta,hocher la tête,trop_court
71627,xúxú ta,hocher la tête,trop_court
71631,a nɔ nu azɔ,tu fumes,trop_court
71632,"Mawu sɔ́ ayi ɖokpó ɔ́ dó xomɛ nú mɛ e ɖo Judáa lɛ́ɛ lɔmɔ̌ bónú gbeta e axɔ́sú ɔ́ kpó azaglɔ́gán tɔn lɛ́ɛ kpó ɖe tɔn ɔ́, yě ná bló ɖ'é jí lě e Mawu Mavɔmavɔ ɖɔ gbɔn é.",30.12,artefact
71633,Mi se ganji,Ecoutez bien,trop_court
71634,dŏ hŭn,voyager en pirogue ou en voiture,trop_court
71636,nǔtɛ́ wa mí ɖe ɖo,qu'est,trop_court
71639,Nukiko winnyawinnya tɔn.,Sourire timide.,trop_court
71644,"É ɖɔ nú Jeluzalɛ́munu lɛ́ɛ bǐ ɖɔ yě ní ná nǔ e nyí vɔ̌sánú-xwlémawutɔ́ lɛ́ɛ kpó Levíi ví lɛ́ɛ kpó tɔn lɛ́ɛ yě, bónú yě ná sixú kpé nukún dó azɔ̌ e Mawu Mavɔmavɔ sín sɛ́n ɔ́ zɔ́n yě lɛ́ɛ wú bó wa ganjí.",31.4,artefact
71646,akɔnkpinkpan,le courage,trop_court
71651,jì ɔ́,la pluie,trop_court
71662,kló gò,"grossir (pour le tronc d'un arbre, un fruit)",trop_court
71663,Vɛ̆ ko,Plaise au ciel que.,trop_court
71675,Flí wɔ̆,Retourner le récipient pour en faire sortir la pâte.,trop_court
71676,ɖɔ̀ yὲyέ,faire le bébé,trop_court
71676,ɖŏ vεjε,faire le bébé,trop_court
71680,Mi sí té,Levez-vous.,trop_court
71686,Ɖo tlolo mε ɔ,A l'instant,trop_court
71689,alεnuwemá yɔ̀yɔ́,nouveau testament,trop_court
71692,"Kɔnaniahu kpó nɔví tɔn Cemayahu kpó, kpódó Nɛtanɛli kpó ɔ́, gǎn wɛ yě nyǐ ɖo Levíi ví lɛ́ɛ mɛ. Mɔ̌ ɖokpó ɔ́, Hacaviyahu, Yeyiɛ́li kpódó Yozavadi kpó nyí gǎn ɖo Levíi ví lɛ́ɛ mɛ; yě ná lɛ̌ngbɔ́ví kpó gbɔ̌ví kpó děgba ɖě afatɔ́n (5.000), bó ná nyibú afɔwe kanwe ko (500) Levíi ví lɛ́ɛ nú Dǐndínwáyixwe ɔ́.",35.9,artefact
71693,àsé,tu as entendu,trop_court
71694,Un kpɔn,J'ai regardé.,trop_court
71696,agloxixo,choc,trop_court
71696,agloyamὲ,choc,trop_court
71696,agloyiyá,choc,trop_court
71696,kliwùn,choc,trop_court
71696,xuxo,choc,trop_court
71701,asídídó,recommandation,trop_court
71701,asídúdó,recommandation,trop_court
71701,jlε̆,recommandation,trop_court
71703,gblégblé,gâté,trop_court
71704,Hwevi mu,Poisson frais,trop_court
71705,é ɖé,elle-même,trop_court
71709,Yĭ !,Tiens ! Prends !,trop_court
71714,étɛkanyinɖémɛ,en quoi suis,trop_court
71715,"Ɛɛn, é kpé kpò","Est-ce que cela te suffit ? - Oui, il en reste.",definition
71728,gbìgbá,brisé,trop_court
71728,tló,brisé,trop_court
71728,wìnwɛ́n,brisé,trop_court
71747,ayizɛngɔ,sixième,trop_court
71749,Kanɖe gban nukun tεnnε,79,artefact
71752,alɔ̀ fín,la main qui n'est pas encore lavée depuis le lever,trop_court
71762,taka,crâne,trop_court
71769,ajitò,planche de jeu,trop_court
71778,Xwe yɔyɔ,Maison neuve,trop_court
71780,Fún nukúnmɛ̀ d’ágà !,Prends courage ! (se dit aux personnes dans le malheur) !,definition
71786,dŏ asá,enjamber,trop_court
71786,vlɔ̆ asá,enjamber,trop_court
71788,ɖèmáɖókantɔ́,pauvre,trop_court
71788,wamamɔnɔ̀,pauvre,trop_court
71788,wamɔnɔ̀,pauvre,trop_court
71788,yamɔnɔ̀,pauvre,trop_court
71803,wɔ̀xúxú nabí gbé ɖíè,c'est du pain à combien - ce sont des pains à soixante francs,definition
71806,e jɛ́ xá,cela convient,trop_court
71808,Nǔ e gbɔn vo tawun é wɛ.,Tout opposé.,trop_court
71817,alì,passage,trop_court
71817,alinu,passage,trop_court
71819,ooo !,entendu !,trop_court
71825,"Mi ku do le hwenu, dawe.","Bonjour, monsieur",trop_court
71859,Ahóo !,Tant pis !,trop_court
71866,Towe jăwè,Cela t'arrivera aussi.,trop_court
71869,kún,race,trop_court
71869,kúnkàn,race,trop_court
71869,akɔta,race,trop_court
71878,dɔ̀n tó nú mε,châtier quelqu'un,trop_court
71878,dŏ yà nú mɛ,châtier quelqu'un,trop_court
71879,É nɔ sà legéde,Il flâne.,trop_court
71880,bléblé,entier,trop_court
71880,blèbŭ,entier,trop_court
71895,Kpɔ́ndéwú vɔ̌nu,Échantillons gratuits,trop_court
71914,lanmɛ towe ɖo ganji a,est,trop_court
71918,eyɛ wɛ,c'était lui,trop_court
71919,Fífá ɖaxó ɖé,Froid mordant,trop_court
71943,un ɖò tagba dó nú wé wɛ́ à,est,trop_court
71944,aglúzaví,porcelet,trop_court
71945,sέ,aiguillon,trop_court
71945,wìínsɛ́,aiguillon,trop_court
71948,kplókádíwún,plus jamais ça,trop_court
71953,atɔɔn,cinq,trop_court
71957,"È ɖe mɛɖé lɛ́ɛ gbɔn toxo lɛ́ɛ bǐ mɛ, bónú yě ná nɔ má nǔɖuɖu nú vɔ̌sánú-xwlémawutɔ́ Aalɔ́ɔn ví e nɔ́ nɔ gletoxo e lɛ́ lɛ̌ dó vɔ̌sánú-xwlémawutɔ́ lɛ́ɛ sín toxo lɛ́ɛ mɛ lɛ́ɛ, bó ná nɔ́ má nú Levíi ví e sín kɛ́n è sɔ́ lɛ́ɛ.",31.19,artefact
71959,gaga,longues,trop_court
71962,E na blo,Il fera,trop_court
71965,kpò vĭ,cesser de mettre bas,trop_court
71971,géɖéé,en équilibre instable,trop_court
71971,géɖégéɖé,en équilibre instable,trop_court
71974,mi kp'ɛ̀,admirez-le,trop_court
71979,Ali xɔ́,Le chef dort.,trop_court
71997,Manasée zán wá kú bɔ è sɔ́ ɛ ɖó xwé tɔn gbe. Vǐ tɔn Amɔ́ni wɛ ɖu axɔ́sú ɖó tɛn tɔn mɛ.,33.20,artefact
71999,cuku mitɔn,votre chien,trop_court
72002,dŏ alɔ̀ mε,aider,trop_court
72003,ɖɔ̀ gblŏ,dire des futilités,trop_court
72003,fàn gblŏ,dire des futilités,trop_court
72015,ðè gaɖiɖi tɔn kpò,raccourcis-le,trop_court
72019,ahɔnká,boîte crânienne,trop_court
72033,Akwɛ súsú,Paiement comptant,trop_court
72037,tún nu,cesser le jeûne,trop_court
72044,E nyí ce ɖóɖó wɛ́ ɔ́,Selon moi.,trop_court
72046,Ɖo jijɔ,Avoir l'habitude,trop_court
72048,sukpɔ̀ gbɛ́,les mouches sont gênantes,trop_court
72052,"Mɛ e nɔ ɖɔ̀ mɛ nù ɔ, e nɔ ylɔ́ ɛ́ ɖɔ̀","""mɛnùɖɔ́tɔ́""",trop_court
72059,nùbìblá,paquet,trop_court
72059,nùblàblá,paquet,trop_court
72069,e vɔ nu ti ă,nul,trop_court
72072,E sìxú ɖì ă,C'est incroyable.,trop_court
72073,akpakpà,émoi,trop_court
72075,kɔkɔɖɔ̀,mets réalisé avec du haricot blanc écrasé cuit à la vapeur,trop_court
72075,kluwé,mets réalisé avec du haricot blanc écrasé cuit à la vapeur,trop_court
72076,Zun mεnɔ,Insulter la mère,trop_court
72078,gàn,fer,trop_court
72078,ganwiwi,fer,trop_court
72082,adɔvi,intestin,trop_court
72086,alɔwliwlí,mariage chrétien catholique,trop_court
72087,gbò hwὲ,faire des scarifications,trop_court
72087,jă atín,faire des scarifications,trop_court
72089,sɛ́ sin finɛ́,déplace,trop_court
72090,hwe wemaxixa towe n'ε,prête,trop_court
72093,ayi,es,trop_court
72099,kpínkpɔ́n,regard,trop_court
72099,nùkpínkpɔ́n,regard,trop_court
72099,wùn,regard,trop_court
72103,avɔsísɔ́,le fait d'être gros,trop_court
72103,avɔsúsɔ́,le fait d'être gros,trop_court
72103,kíkló,le fait d'être gros,trop_court
72103,bawunbélù,le fait d'être gros,trop_court
72103,bεtεὲ,le fait d'être gros,trop_court
72103,dowùn,le fait d'être gros,trop_court
72103,dowùndowùn,le fait d'être gros,trop_court
72103,gbawùn,le fait d'être gros,trop_court
72103,kujukujù,le fait d'être gros,trop_court
72103,vutuù,le fait d'être gros,trop_court
72103,zitoò,le fait d'être gros,trop_court
72103,zitozitò,le fait d'être gros,trop_court
72103,gowungowùn,le fait d'être gros,trop_court
72114,dokwín,patate douce,trop_court
72114,wɛlí,patate douce,trop_court
72118,Nɔ lɛlɛ̌ dó gbɛtɔ́ ɖagbe lɛ.,Entourez-vous bien.,trop_court
72119,tún ɖà,dénouer les cheveux (en signe de deuil),trop_court
72134,lan hihi,viande fumée,trop_court
72135,hwìnhwlέn,délivrance,trop_court
72135,hwlὲnhwlέn,délivrance,trop_court
72137,hùnté,navette du tisserand,trop_court
72137,hùntwé,navette du tisserand,trop_court
72141,sí myɔ̀,toucher avec du feu,trop_court
72146,tíntɔ́n tɔ́n kó yá à,va,trop_court
72148,gbɛtɔ́ ɖokpo,une personne,trop_court
72150,mì nú má yì,partons,trop_court
72153,ahŏ,indigotier,trop_court
72153,ahòtín,indigotier,trop_court
72173,nă mì nùjlɛ́dónùwú,donne,trop_court
72175,E gbɛ́ hɛ̀n,C'est dégoûtant.,trop_court
72180,dŏ gesí,indiquer,trop_court
72180,ɖŏ wŭntùn,indiquer,trop_court
72180,jlε̆,indiquer,trop_court
72180,jlε̆ nŭ,indiquer,trop_court
72183,dŏ gbatɛ̀,engager,trop_court
72188,"Xófínflán, xóflánflán","Avertissement, discussion",trop_court
72194,Vĭ ɖ’ànɔ̀nu,Enfant à la mamelle.,trop_court
72197,abɔkwín,graine,trop_court
72198,asúká,courageux,trop_court
72201,Xomεsin ji,En colère,trop_court
72205,nyibú zonɔ̀,vache bien encornée,trop_court
72207,ahŭn jà,la rosée est tombée,trop_court
72213,adan xo,terreur,trop_court
72218,ɖo dɔn,au,trop_court
72232,alitanù,outils de voyages,trop_court
72233,é nyɔ́ káká,c'est parfait,trop_court
72236,ɖóɖó,tout seul,trop_court
72236,ɖokpó,tout seul,trop_court
72236,kɔ́kɔ́ɖɔ́kɔ́,tout seul,trop_court
72237,e jɛ nɛ ă,absolument pas,trop_court
72240,gbɔ,chèvre,trop_court
72260,"Hiyɛɛ, hiyɛhiyɛ̀",Touffu,trop_court
72263,logozo,tortue,trop_court
72274,nutlɔ́ntɔ́,boudeur,trop_court
72274,tamεtitɔ́,boudeur,trop_court
72278,axɔsi,belle dame,trop_court
72288,un sá heelú wè,je rejette sur toi la responsabilité de ta mauvaise action,definition
72290,taligbé,nord,trop_court
72291,xíxɛ́... ɖŏ,rafistoler,trop_court
72296,agblaguda,manioc,trop_court
72296,ajagún,manioc,trop_court
72296,ajangún,manioc,trop_court
72296,fεnlínyὲ,manioc,trop_court
72330,vi mitɔn,notre enfant,trop_court
72333,măwŭ nà bló,dieu t'aidera,trop_court
72336,hùzùhúzú,caprice,trop_court
72336,aɖawùn,caprice,trop_court
72339,bò ɔ̀ klɔ́n,le gri,trop_court
72341,jɔmɛhun tiin ɖokpo,un aéroport,trop_court
72350,xɔntɔn lε,les amies,trop_court
72354,vɔ̆ tò,reclasser,trop_court
72355,Gbeyiyi ahan,Boisson d’acceptation,trop_court
72359,Gbεmε nyɔ,Il fait beau. Il fait bon,trop_court
72360,azexɛ,hibou,trop_court
72366,afɔ ayizɛn,1200,artefact
72373,A ɖu nu,Tu manges,trop_court
72377,dàgbo towé lɛ,tes ancêtres,trop_court
72388,etɛ é na nu,que va,trop_court
72402,Hwenu kpo,Il reste du temps,trop_court
72405,nu tε wutu ye ɖona si i,pourquoi doivent,trop_court
72419,Blo dɛdɛ !,Attention !,trop_court
72422,Un nywɛ́ ă,C'est involontaire.,trop_court
72426,éwlizo,c'est chaud,trop_court
72427,nă kan n'í,remonte,trop_court
72430,gbajagbajà,large,trop_court
72430,gbanjangbanjàn,large,trop_court
72430,gblajaà,large,trop_court
72430,gblayaà,large,trop_court
72430,gblayagblayà,large,trop_court
72430,gblògbló,large,trop_court
72430,gbŏ,large,trop_court
72430,vaà,large,trop_court
72430,vajaà,large,trop_court
72430,vajavajà,large,trop_court
72430,vatavatà,large,trop_court
72430,vlolò,large,trop_court
72430,zɛɛ̀,large,trop_court
72430,zoò,large,trop_court
72433,gblĕ xomɛ̀,se fâcher,trop_court
72433,sìn xomὲ,se fâcher,trop_court
72433,sìn xomὲ dŏ mε,se fâcher,trop_court
72433,sìn xomὲ dŏ wŭ,se fâcher,trop_court
72437,mɔ̆tofɔ ce tɔ́n,j'ai crevé,trop_court
72450,dogbolí bá,baguette d’arbuste flexible,trop_court
72455,kú ajì,perdre au jeu d'ajì,trop_court
72457,ɖè fún,écumer,trop_court
72457,nyὲ fún,écumer,trop_court
72457,tún afúntúnkplɔ́,écumer,trop_court
72462,Gbade hihi,Maïs grillé.,trop_court
72466,dlɔ̆ xwè,faire la veillée pour une fête,trop_court
72468,lĕ,tel,trop_court
72468,mɔ̆hùn,tel,trop_court
72468,mɔ̀húnkɔ́,tel,trop_court
72468,mɔ̀húnkɔ́tɔ́n,tel,trop_court
72468,mɔ̆kɔ,tel,trop_court
72470,Égbé ǎ.,Pas aujourd’hui.,trop_court
72472,kplɔ́ dotɔ̀,récurer un puits,trop_court
72472,xwá tɔ̀,récurer un puits,trop_court
72476,cɛju,minute,trop_court
72498,majíkì,magie,trop_court
72498,sà bògbé dŏ mε,magie,trop_court
72510,é zɛ̀,il a incisé,trop_court
72511,gbogbè,égorger,trop_court
72511,hù,égorger,trop_court
72514,Avɔ vun,Habits déchirés,trop_court
72528,hὲn gbà,intentionnellement,trop_court
72530,awa tɔn kú,il est infirme d'un bras bras estropié ou coupé 0,definition
72532,Dɛnyagbétɔ́ ahwisú,Grand chasseur,trop_court
72534,jὲ nyĭ,avoir un semblant de nom,trop_court
72542,azà,bonnet,trop_court
72542,azὲ,bonnet,trop_court
72544,Xlonɔ̀ !,Homme insensé !,trop_court
72553,Gbe ɔ nyɔ.,fait beau.,trop_court
72561,gìn wèmá,faire de la calligraphie,trop_court
72566,mìmá,partage,trop_court
72566,nùmìmá,partage,trop_court
72573,"Un fɔn ganji, Jim","Bien, Jim",trop_court
72580,aɖĭ ɖŏ mε nu,être enceinte,trop_court
72580,ɖŏ adɔgò,être enceinte,trop_court
72580,ɖò xò,être enceinte,trop_court
72580,ɖŏ xò,être enceinte,trop_court
72580,mɔ̀ adɔgò,être enceinte,trop_court
72580,sùn nɔ tè nú mε,être enceinte,trop_court
72580,xò ɖò mɛ nu,être enceinte,trop_court
72582,sɔ́,prends,trop_court
72583,Vi ce,Mon enfant,trop_court
72590,Enɛ !,C'est ça !,trop_court
72598,ayĭ hɔ́n,faire jour,trop_court
72598,hɔ̆n,faire jour,trop_court
72601,dìdòtɔ́,semeur,trop_court
72601,dùdòtɔ́,semeur,trop_court
72601,nùdòtɔ́,semeur,trop_court
72601,nùkúndótɔ́,semeur,trop_court
72608,nusunnu ɖie,voici de la sauce,trop_court
72610,Yi dotoxwe,"Va à l'hôpital, va au dispensaire",trop_court
72611,Towe gbɛ,Tu exagères,trop_court
72612,sukpɔ,mouche,trop_court
72613,ali ji,en route,trop_court
72615,xò ɖìxó,recevoir une tache,trop_court
72626,vɔ̀nú,gratuit,trop_court
72626,yàyá,gratuit,trop_court
72629,éŏ,tu vu,trop_court
72632,hwenu e ko wa yi ɔ,passé,trop_court
72635,Nyɛtɔn wɛ,C'est le mien.,trop_court
72643,Nukúnmyá hwenu,Au moment du danger.,trop_court
72650,wɔxuxu butebu,un pain entier,trop_court
72651,zɛ̀ hwɛ̀,franchir le seuil,trop_court
72654,xúxú ta,secouer la tête,trop_court
72659,acεkpatɔ́,maître,trop_court
72659,aklúnɔ̀,maître,trop_court
72659,daá,maître,trop_court
72659,găn,maître,trop_court
72659,mεdaxó,maître,trop_court
72659,nyaɖaxó,maître,trop_court
72660,kpódó,et,trop_court
72663,jĭ wŭ,le ciel s'est couvert de nuages,trop_court
72667,Wεn alɔ,Casser le bras,trop_court
72671,ɖŏ nukún tè,regarder attentivement,trop_court
72677,Măwŭ nà bló,Dieu t’aidera.,trop_court
72683,e nyɔ,oui,trop_court
72691,alɔganví,anneau,trop_court
72696,manamanà,gesticulation,trop_court
72696,tamatama,gesticulation,trop_court
72700,Bɛ̆ hwiɖé sín !,Va-t-en !,trop_court
72708,mami,ride,trop_court
72714,gbà,envahir,trop_court
72714,gbà gbĕ,envahir,trop_court
72714,gbà kpé,envahir,trop_court
72714,súbɔ́,envahir,trop_court
72714,vùn blá,envahir,trop_court
72714,xá,envahir,trop_court
72718,Hwenu e ko wa yi ɔ,Passé.,trop_court
72723,mitɔn ɔ́,le vôtre,trop_court
72724,mí nù,nous avons bu de,trop_court
72732,cá,"tiens ! exprime la douleur, l'indignation, la surprise, la menace",trop_court
72732,caá,"tiens ! exprime la douleur, l'indignation, la surprise, la menace",trop_court
72732,cáyì,"tiens ! exprime la douleur, l'indignation, la surprise, la menace",trop_court
72740,klísì,petite tasse en faïence ou en porcelaine,trop_court
72740,klísìví,petite tasse en faïence ou en porcelaine,trop_court
72747,ɖɔ̀ hwὲ,dire ses péchés,trop_court
72752,Wunkpɛnnú wɛ̀,C’est honteux.,trop_court
72753,"Ée nǔ énɛ́ lɛ́ɛ bǐ jɛ wá yi ɔ́, ée Joziyási bló Mawu xwé ɔ́ ɖó fó ɔ́, axɔ́sú Ejípu tɔn Nɛko sɔ́ nǔ bó ná yi fun ahwan xá Babilɔ́nunu lɛ́ɛ ɖo Kaakemíci ɖo Efláti tɔ ɔ́ tó. Bɔ Joziyási yi gbo ali n'i,",35.20,artefact
72756,un ɖò tɛn tɔn mɛ̀,j'y participe,trop_court
72760,E jɛ́ xá,Cela convient.,trop_court
72761,Nùxíxó ɖíè,Voici quelqu’un qui mériterait une correction.,trop_court
72768,jò mí dó má w'azɔ̀ cé fó,laisse,trop_court
72769,e vótó,il s'est écrasé,trop_court
72771,azàn vì élɔ́ lέ mὲ,ces jours-ci,trop_court
72771,azănmὲfí,ces jours-ci,trop_court
72777,sɛ yi dɔ̀n kpɛɖé,pousse,trop_court
72780,Azɔmεvi sɔxwetɔ,Un écolier patient,trop_court
72803,xúxú afúntúntún,secouer la poussière,trop_court
72809,glɛnsí tomɛ̀,angleterre,trop_court
72810,Xò ɖà,Arranger les cheveux.,trop_court
72811,tchin é maché,j'approuve,trop_court
72812,nyì gă,lancer une flèche,trop_court
72812,sέ gă,lancer une flèche,trop_court
72817,aziin ɖiɖa,arachides bouillies et salées,trop_court
72829,Gbigbɔ e ɖò jǐxwé é.,L’esprit d’escalier.,trop_court
72830,ɖe ɔ,l'autre,trop_court
