id,chemin_audio,transcription_fon,duree_sec
miguel_fongbe_corp015_123,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_123.wav,e ɖi sa gbɔn toxo ɔ mε,2.3
miguel_fongbe_corp015_124,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_124.wav,vi ce ɖo sa ɖi wε ɖo gbεnde mε,2.31
miguel_fongbe_corp015_125,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_125.wav,e gblɔn adan ɖɔ emi na blo,2.53
miguel_fongbe_corp015_126,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_126.wav,e sa bogbe ɖo ye,1.23
miguel_fongbe_corp015_127,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_127.wav,e kanbyɔ mi ɖɔ hwetεnu tɔ ce na wa aji,3.03
miguel_fongbe_corp015_128,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_128.wav,akwε ɖasi tɔn kpɔ gbobli,2.0
miguel_fongbe_corp015_129,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_129.wav,akwε ɖo tɔ ce sin vatε mε gbidii,3.25
miguel_fongbe_corp015_130,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_130.wav,e ɖɔ a na wa,1.24
miguel_fongbe_corp015_131,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_131.wav,e ɖɔ nu mi ɖɔ tɔ tɔn na wa,1.98
miguel_fongbe_corp015_132,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_132.wav,un ɖu lan ɖee a xɔ ɔ,1.98
miguel_fongbe_corp015_133,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_133.wav,un su ɖaxo sɔ we,1.26
miguel_fongbe_corp015_134,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_134.wav,nyibu klo hu lεngbɔ,1.77
miguel_fongbe_corp015_135,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_135.wav,totεmε a xwe,1.48
miguel_fongbe_corp015_136,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_136.wav,wema elɔ ɔ,1.35
miguel_fongbe_corp015_137,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_137.wav,mε elɔ lε,1.11
miguel_fongbe_corp015_138,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_138.wav,e kan byɔ ahwlikpɔnuwa ɖɔ axi wε xwe aji nukanbyɔ ɔ xo wε nɔ gɔ nu we a,7.27
miguel_fongbe_corp015_139,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_139.wav,mε gɔn a xwe,1.35
miguel_fongbe_corp015_140,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_140.wav,mε tɔn wε,0.94
miguel_fongbe_corp015_141,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_141.wav,mε wε,0.72
miguel_fongbe_corp015_142,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\miguel_fongbe_corp015_142.wav,mε e un ɖɔ xo na ɔ,1.2
mikael_fongbe_corp011_001,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_001.wav,un na ye sin,1.0
mikael_fongbe_corp011_002,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_002.wav,gbogbo e mi ɖɔ xo nε ɔ un sɔ mɔ ε gbeɖe a,4.97
mikael_fongbe_corp011_003,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_003.wav,un glo e,1.74
mikael_fongbe_corp011_004,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_004.wav,wutu tɔn sun glo,2.02
mikael_fongbe_corp011_005,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_005.wav,e gba gbe ala bi,2.11
mikael_fongbe_corp011_006,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_006.wav,afɔdomε ce gbidi,2.49
mikael_fongbe_corp011_007,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_007.wav,dawe elɔ ɖi ga kaka,2.24
mikael_fongbe_corp011_008,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_008.wav,e hεn do ɔ gblo,1.87
mikael_fongbe_corp011_009,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_009.wav,gblo ali nε ɔ,2.36
mikael_fongbe_corp011_010,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_010.wav,nusunnu ɔ ci gbεdε,2.52
mikael_fongbe_corp011_011,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_011.wav,ze gbe yi ji,2.13
mikael_fongbe_corp011_012,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_012.wav,ye ɖo gan yɔyɔ na ɖo wε,1.85
mikael_fongbe_corp011_013,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_013.wav,xo ɔ gɔndɔn do mi,2.09
mikael_fongbe_corp011_014,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_014.wav,e kplε yi kpo ka kpo go kpo,2.7
mikael_fongbe_corp011_015,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_015.wav,e tiin ɖazɔmε a,1.68
mikael_fongbe_corp011_016,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_016.wav,a ko se a wε a,1.7
mikael_fongbe_corp011_017,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_017.wav,e ko mɔ ε a,1.57
mikael_fongbe_corp011_018,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_018.wav,un ko ɖu nu a,1.64
mikael_fongbe_corp011_019,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_019.wav,gudunɔ damlɔ bo fɔn bo mɔ to ɖo zan ji aɖawun ɖazɔnsi,6.21
mikael_fongbe_corp011_020,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_020.wav,mε ɖebu sin xomε a,2.12
mikael_fongbe_corp011_021,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_021.wav,vi towe lε lo,1.92
mikael_fongbe_corp011_022,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_022.wav,dada ce gba go,1.5
mikael_fongbe_corp011_023,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_023.wav,e glɔn gbɔ tɔn lε do kpa mε,2.34
mikael_fongbe_corp011_024,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_024.wav,akpa tε xwe e hɔn jε gbe do,2.31
mikael_fongbe_corp011_025,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_025.wav,e ji gbɔn to,1.55
mikael_fongbe_corp011_026,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_026.wav,vi tɔn ku wε zɔn bɔ e lε ji vi ɖevo,2.66
mikael_fongbe_corp011_027,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_027.wav,fun kɔ sin nukun ce ji nu mi,2.67
mikael_fongbe_corp011_028,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_028.wav,e ɖo anɔ gbanjangbanjan,2.61
mikael_fongbe_corp011_029,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_029.wav,nya bonɔ elɔ ɖo afɔ gεjεgεjε,3.13
mikael_fongbe_corp011_030,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_030.wav,maga su kpɔ gbεgbε ɖaxi mε,2.66
mikael_fongbe_corp011_031,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_031.wav,e ɖo avi ya wε ɖo gbεmε,2.31
mikael_fongbe_corp011_032,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_032.wav,yovozεn ɔ klo kaka bo ci gbawun,3.22
mikael_fongbe_corp011_033,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_033.wav,ye zan nu ɖo nuwiwa ɔ do mε kaka bɔ e gbe lu,4.24
mikael_fongbe_corp011_034,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_034.wav,gbe tɔn xla,1.62
mikael_fongbe_corp011_035,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_035.wav,kɔta we nɔ nɔ kpɔ a ɖe na nyi kɔta ɖe na nyi gbakwεgbakwε,6.03
mikael_fongbe_corp011_036,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_036.wav,gbεtɔ ɖo gbagba ɖo hun ɔ mε,2.36
mikael_fongbe_corp011_037,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_037.wav,a nɔ mɔ ε gbɔ a,1.76
mikael_fongbe_corp011_038,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_038.wav,ye klan gbe,1.66
mikael_fongbe_corp011_039,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_039.wav,un se mɔto towe gbe,2.21
mikael_fongbe_corp011_040,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_040.wav,un se xo towe,1.67
mikael_fongbe_corp011_041,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_041.wav,e gblɔn xo ɔ nu mi,1.79
mikael_fongbe_corp011_042,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_042.wav,mi byɔ xwegbe,1.54
mikael_fongbe_corp011_043,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_043.wav,gle ɔ su gbe,1.99
mikael_fongbe_corp011_044,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_044.wav,gbehan su gle ɔ,1.6
mikael_fongbe_corp011_045,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_045.wav,sin ɔ gba gbe,1.95
mikael_fongbe_corp011_046,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_046.wav,tɔ ɔ gba jinukun lε bi,2.07
mikael_fongbe_corp011_047,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_047.wav,un na sε wema elɔ do nɔvi ce gbɔn posu,3.41
mikael_fongbe_corp011_048,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_048.wav,e ɖo ganbaɖa nu mi,2.54
mikael_fongbe_corp011_049,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_049.wav,zingidi gεyin wε,2.12
mikael_fongbe_corp011_050,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_050.wav,nu gεyingεyin,2.14
mikael_fongbe_corp011_051,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_051.wav,akwε e ɖasi ce ɔ bi vɔ gbidigbidi,3.57
mikael_fongbe_corp011_052,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_052.wav,azɔn gbε do mi,2.23
mikael_fongbe_corp011_053,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_053.wav,e ɖo geɖee,2.02
mikael_fongbe_corp011_054,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_054.wav,e nyi gεn,1.69
mikael_fongbe_corp011_055,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_055.wav,e dan hun gbɔn fi,1.71
mikael_fongbe_corp011_056,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_056.wav,nɔcyɔvi ɔ nɔ sa lele,1.96
mikael_fongbe_corp011_057,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_057.wav,hwε lo,1.3
mikael_fongbe_corp011_058,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_058.wav,e wa lobo ɖu nu,1.8
mikael_fongbe_corp011_059,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_059.wav,un wa bε yi,1.35
mikael_fongbe_corp011_060,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_060.wav,e jε gle ɖo fi ε,2.08
mikael_fongbe_corp011_061,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_061.wav,nu ci kɔ ni bɔ e ganja,2.53
mikael_fongbe_corp011_062,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_062.wav,e gan jε azinkpo mε,2.1
mikael_fongbe_corp011_063,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_063.wav,jonɔ wε,1.31
mikael_fongbe_corp011_064,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_064.wav,dosu wun sin nu jonɔ,2.88
mikael_fongbe_corp011_065,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_065.wav,gla se a,1.75
mikael_fongbe_corp011_066,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_066.wav,mi gla,1.45
mikael_fongbe_corp011_067,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_067.wav,nyε we,1.47
mikael_fongbe_corp011_068,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_068.wav,ye ɖo fi,1.3
mikael_fongbe_corp011_069,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_069.wav,wemaxɔmεvi wε nu mi,1.9
mikael_fongbe_corp011_070,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_070.wav,nutε hwε a nɔ kplɔn ɖo wemaxɔmε,2.43
mikael_fongbe_corp011_071,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_071.wav,ye wε ɖu we,1.64
mikael_fongbe_corp011_072,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_072.wav,e sɔgbe gbannana,1.81
mikael_fongbe_corp011_073,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_073.wav,towe gbε,1.9
mikael_fongbe_corp011_074,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_074.wav,mi gbeje xo ɔ kpɔn ganji,2.49
mikael_fongbe_corp011_075,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_075.wav,hwezivɔ gbε,2.03
mikael_fongbe_corp011_076,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp011_076.wav,e gba jε mε nu xo ɔ ganji a,2.64
mikael_fongbe_corp012_001,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_001.wav,nu nε a blo ɔ e gble xomε nu mi,3.85
mikael_fongbe_corp012_002,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_002.wav,e gble xomε do mi,1.91
mikael_fongbe_corp012_003,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_003.wav,gbowele sin xomε bo syɔ hun ɖo tɔ ji,3.84
mikael_fongbe_corp012_004,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_004.wav,adɔn gεnnyigεnnyi ɖie jayi e,2.89
mikael_fongbe_corp012_005,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_005.wav,un gɔ xo,1.7
mikael_fongbe_corp012_006,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_006.wav,xo gɔ mi,1.43
mikael_fongbe_corp012_007,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_007.wav,e gbε ɖɔ ye kun blo mɔ o,2.34
mikael_fongbe_corp012_008,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_008.wav,e do gesi mε,1.89
mikael_fongbe_corp012_009,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_009.wav,e ɖo glagla blo wε,1.9
mikael_fongbe_corp012_010,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_010.wav,e ɖo glagla ɖu wε,1.87
mikael_fongbe_corp012_011,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_011.wav,kεkε tɔn sin gan nɔ ɖɔ glεwun,2.52
mikael_fongbe_corp012_012,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_012.wav,nu gangan wε blo,2.02
mikael_fongbe_corp012_013,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_013.wav,nε a blo gbɔn,1.72
mikael_fongbe_corp012_014,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_014.wav,e blo ɖo ganji,2.0
mikael_fongbe_corp012_015,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_015.wav,e blo ɖo gan tɔn ji,1.91
mikael_fongbe_corp012_016,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_016.wav,e blo ganji,1.72
mikael_fongbe_corp012_017,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_017.wav,e blo ganji tɔn,1.94
mikael_fongbe_corp012_018,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_018.wav,e blo gadagada bo jayi,2.6
mikael_fongbe_corp012_019,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_019.wav,e nɔ blo gangannagansu din,2.76
mikael_fongbe_corp012_020,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_020.wav,e nɔ ge nu din,2.01
mikael_fongbe_corp012_021,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_021.wav,ye ɖo zingidi ɖu wε gannyii,2.58
mikael_fongbe_corp012_022,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_022.wav,nabi wε nyi ga tɔn,2.45
mikael_fongbe_corp012_023,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_023.wav,akwε gbo vε mi,2.51
mikael_fongbe_corp012_024,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_024.wav,nɔvi ce na wa godogodo,2.61
mikael_fongbe_corp012_025,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_025.wav,asi towe lo,1.63
mikael_fongbe_corp012_026,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_026.wav,ye bli awinnya gidigbaja ɖe do su yɔ ɔ na,3.14
mikael_fongbe_corp012_027,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_027.wav,vi lε mi ɖu xwe ganji,2.85
mikael_fongbe_corp012_028,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_028.wav,kinikini nɔ go,1.97
mikael_fongbe_corp012_029,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_029.wav,fevi ɔ do dε gblεlεε,2.58
mikael_fongbe_corp012_030,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_030.wav,vi tɔn ɖie a mε,1.77
mikael_fongbe_corp012_031,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_031.wav,mi mɔ xwe fufo,1.8
mikael_fongbe_corp012_032,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_032.wav,fufo nu azɔ ɔ tɔin ɖie,2.7
mikael_fongbe_corp012_033,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_033.wav,e wa yi gbe ɖɔ emi wu wε sɔn,3.0
mikael_fongbe_corp012_034,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_034.wav,ganxixo nabi a na do fo azɔ ɔ na,3.06
mikael_fongbe_corp012_035,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_035.wav,ganxixo nabi mε a na fo azɔ ɔ,3.02
mikael_fongbe_corp012_036,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_036.wav,un ɖo na fo wε,1.47
mikael_fongbe_corp012_037,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_037.wav,e na gbeta,1.67
mikael_fongbe_corp012_038,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_038.wav,ye gbo e do dajo kɔn,2.76
mikael_fongbe_corp012_039,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_039.wav,a wa fi hweɖebunu ɔ mi nɔ ɖu nu,2.67
mikael_fongbe_corp012_040,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_040.wav,nɔ ce kplan mi yi dɔn azɔn ɖokpo,2.75
mikael_fongbe_corp012_041,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_041.wav,xo ɔ gbɔjɔ lanmε nu mi,2.45
mikael_fongbe_corp012_042,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_042.wav,lanmε ce gbɔjɔ,1.69
mikael_fongbe_corp012_043,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_043.wav,e yi i dasi ce gannugannu,2.47
mikael_fongbe_corp012_044,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_044.wav,e xa gblagada ɔ e nɔ lε xa klobotwe ou go dwee,4.36
mikael_fongbe_corp012_045,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_045.wav,ahan elɔ gla,1.7
mikael_fongbe_corp012_046,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_046.wav,jɔhɔn gbagbagugu ɖe nyi sɔ,2.68
mikael_fongbe_corp012_047,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_047.wav,hwezivɔ glala ɖe wε hun egbe,2.48
mikael_fongbe_corp012_048,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_048.wav,un jɔ fun de mε,1.9
mikael_fongbe_corp012_049,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_049.wav,gbεmε fa,1.21
mikael_fongbe_corp012_050,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_050.wav,hanlan kpɔnwun wo nu nu mi,2.37
mikael_fongbe_corp012_051,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_051.wav,e xuxu hɔn nu mi gogogo,2.52
mikael_fongbe_corp012_052,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_052.wav,e gba nu mi kpo kwin kpo bε ci gɔɖɔɖɔ,4.37
mikael_fongbe_corp012_053,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_053.wav,jɔhɔn gbε,5.17
mikael_fongbe_corp012_054,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_054.wav,gbε ɔ tɔdema wε e nɔ xo yi ɖisi e nɔ xo yi amyɔ,2.89
mikael_fongbe_corp012_055,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_055.wav,jɔhɔn gbε ba kpo ɖo gokle mɔ a,1.13
mikael_fongbe_corp012_056,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_056.wav,nukɔn ce ɖo go,1.52
mikael_fongbe_corp012_057,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_057.wav,e nɔ wu go ɖo nukɔn bo nɔ ze hwla a,2.33
mikael_fongbe_corp012_058,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_058.wav,gingin wu tɔn ganji ni mε,1.78
mikael_fongbe_corp012_059,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_059.wav,e gingin nεgbe do do wu,2.48
mikael_fongbe_corp012_060,C:\Users\DELL 7290\Desktop\Data\XoNet\data\audio\processed\mikael_fongbe_corp012_060.wav,un gingin afɔ do kɔ mε,2.81
